"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Williams18"," John Wesley Williams ","   Williams ","March 10, 1862","New Bern","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams19"," Elizabeth Jane Williams "," John Wesley Williams ","March 12, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams2"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","September 25, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams2"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","September 25, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams20"," John Wesley Williams ","   Williams ","April 26, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams21"," John Wesley Williams "," Marian  Williams ,  Elizabeth Jane Williams ,  Ann E. Williams ","April 27, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams21"," John Wesley Williams "," Marian  Williams ,  Elizabeth Jane Williams ,  Ann E. Williams ","April 27, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams21"," John Wesley Williams "," Marian  Williams ,  Elizabeth Jane Williams ,  Ann E. Williams ","April 27, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams22"," John Wesley Williams "," Marian  Williams ","May 16, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams23"," John Wesley Williams "," Marian  Williams ","May 20, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams24"," John Wesley Williams "," Marian  Williams ","May 24, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams25"," John Wesley Williams ","   Williams ","June 6, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams26"," John Wesley Williams "," Marian  Williams ","June 9, 1862","Kinston","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams3"," John Wesley Williams "," Marian  Williams ,  F. H. Williams ","October 7, 1861","","Wake County","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams3"," John Wesley Williams "," Marian  Williams ,  F. H. Williams ","October 7, 1861","","Wake County","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams4"," F. H. Williams "," Claud  Barry ,  John Wesley Williams ","October 8, 1861","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams4"," F. H. Williams "," Claud  Barry ,  John Wesley Williams ","October 8, 1861","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams5"," John Wesley Williams "," F. H. Williams ","October 15, 1861","Raleigh","Wake County","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams6"," John Wesley Williams "," F. H. Williams ","November 22, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams7"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","December 6, 1861","","Wake County","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams7"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","December 6, 1861","","Wake County","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams8"," F. H. Williams ,  Marian  Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","December 12, 1861","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams8"," F. H. Williams ,  Marian  Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","December 12, 1861","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams8"," F. H. Williams ,  Marian  Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","December 12, 1861","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams9"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","December 24, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams9"," John Wesley Williams "," F. H. Williams ,  Marian  Williams ","December 24, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Wills3"," Washington  Wills "," William H. Wills ","March 12, 1865","Goldsboro","","NC","","Halifax County","NC","William H. Wills Papers"
"Woody1"," Samuel C. Phillips "," Green B. Woody ","February 15, 1863","","","NC","","Yancey County","NC","Green B. Woody Letters"
"Woody3"," George  Robertson "," Green B. Woody ","May 3, 1863","","","NC","","","","Green B. Woody Letters"
"Wright1"," Joseph W. Wright "," Susan  Wright ","April 29, 1863","Kinston","","NC","","Alamance County","NC","J. D. and Joseph Wright Papers, 1861-1865"
"Zimmerman1"," James C. Zimmerman "," Adaline  Zimmerman ","July 12, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman2"," James C. Zimmerman ,  Andrew Jackson Spease "," Adaline  Zimmerman ,  Sandford  Spours ,  Elizabeth  Spease ","August 5, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman24"," James C. Zimmerman "," Andrew Jackson Spease ","May 2, 1864","","Forsyth County","NC","","","","James C. Zimmerman Papers"
"Zimmerman25"," Andrew Jackson Spease "," James C. Zimmerman ","May 5, 1864","Kinston","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman27"," Adaline  Zimmerman "," James C. Zimmerman ","November 18, 1864","","Forsyth County","NC","","","","James C. Zimmerman Papers"
"Zimmerman3"," James C. Zimmerman "," Adaline  Zimmerman ","August 14, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman4"," James C. Zimmerman "," Adaline  Zimmerman ","August 23, 1862","Salisbury","","NC","","Forsyth County","NC","James C. Zimmerman Papers"
"Zimmerman8"," Adaline  Zimmerman "," James C. Zimmerman ","October 19, 1862","","Forsyth County","NC","","","VA","James C. Zimmerman Papers"
